Session ID,Title,Abstract,Start Time,End Time,Venue,Room,Speakers,Level,Content Type,Track,Industries,Special Event Type,Hash Tag,URL,Disclaimer
2538,Mixology 101: Introduction to Data Blending,"Face it. Data doesn&rsquo;t live in one place anymore. It resides in spreadsheets, data marts, warehouses, cubes, and the ethereal and almighty cloud. Do you have data in any of these places? Have you ever needed to combine data from disparate sources? This two hour training block will cover the basic techniques you&rsquo;ll employ in utilizing Tableau&rsquo;s data blending functionality. There are no prerequisites for taking this class, though basic navigational proficiency in Tableau desktop is helpful. By the end of this class, users will know how and when to use data blending, understand the associated terminology, and write a basic calculation across combined data sources. If you&rsquo;re new to blending or Tableau as a whole, this is a great way to get started with combining your data.",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 113,"Jordan Fernandez, Alex Woodcock",Intermediate,Hands-On Training,Data,,,#DataBlending,http://tc15.tableau.com/schedule/wednesday/#session-2538,Current as of: 09/10/2015 - 06:46 Subject to change.
1776,How to Run the Table…Calculations,"Have you ever needed&nbsp;to know the&nbsp;percent&nbsp;of one&nbsp;expense&nbsp;out&nbsp;of the total budget?&nbsp;Or have you wanted&nbsp;to know&nbsp;the difference in temperature of a certain day, compared to last&nbsp;year? Have you ever got stuck trying to calculate the percent growth in sales between quarters? And finally, have you ever wanted to do all of the above with just a couple clicks on your mouse? If you answered yes to any of those questions, join our table and let&rsquo;s start the game!",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 3,CC 318,"Guilherme Bronner, Joe Odden, Eldon Volk",Intermediate,Hands-On Training,Analytics,,,#RunTheTable,http://tc15.tableau.com/schedule/wednesday/#session-1776,Current as of: 09/10/2015 - 06:46 Subject to change.
1523,Allstate's Fraud Data Analytics with Tableau Visuals: From Informant to Fraud Identification,"In the last few years, fraud within the insurance industry has risen across the country. Big data analytics and powerful visuals, created with Tableau, has given Allstate SIU a competitive edge against insurance fraud. Out-of-pattern trends and behaviors can be considered as the moving enemy, hidden within millions of rows of data. The moving enemy can be easily tracked with advanced visualizations, created using Big Data and Tableau visualization techniques. Since a picture is often worth more a 1,000 words, the SIU COE Research and Analytics Team at Allstate are using sophisticated visualizations to translate millions of records into powerful stories. In this session, we will demonstrate how using Big Data inside Tableau created visuals that helped uncover hidden layers within the data, and assisted Allstate SIU to get in front of the moving enemy&mdash;insurance fraud.",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 3,CC 311,Marta Magnuszewska,Intermediate,Breakout Sessions,Customer Session,Banking & Finance,,#AllStateData,http://tc15.tableau.com/schedule/wednesday/#session-1523,Current as of: 09/10/2015 - 06:46 Subject to change.
1780,Fortune Filtering: Mining Your Data for the Golden Nugget,"Your data is a gold mine of insights into your organization. In this session, you'll see how to use filters to sift through data and get those ""Eureka!"" moments. Learn how to strike viz gold by creating interactive and concise charts with filters.
After this session, you&rsquo;ll know:

How to use the three filter dialogues: discrete, continuous, and dates
How to filter across sheets, as well as across data sources
Clever filtering solutions to common questions",10/21/2015 10:15,10/21/2015 12:45,Conference Center Level 1,CC 114,"Kyle Bohac, Frannie Makabenta",Intermediate,Hands-On Training,Analytics,,,#GoldenNugget,http://tc15.tableau.com/schedule/wednesday/#session-1780,Current as of: 09/10/2015 - 06:46 Subject to change.
767,Stories from Project Elastic,"How do you make it easy to analyze data with the tap of your finger? What are the unique constraints when building for mobile? In this session, join Project Elastic's dev team leads, as they host a Q&amp;A on our latest research project.&nbsp;",10/21/2015 10:15,10/21/2015 11:15,Conference Center Level 1,CC 124,Nick Hritsko,Intermediate,Breakout Sessions,Big Ideas,,,,http://tc15.tableau.com/schedule/wednesday/#session-767,Current as of: 09/10/2015 - 06:46 Subject to change.
2819,Meetup: Tableau Deployment and License Management,"If you have had challenges with managing and tracking licenses, this is the meetup for you. The Tableau Dev team would like to learn about your deployment and how you manage licenses. We would like to understand the challenges you are facing and give you the opportunity to shape our roadmap of licensing features.&nbsp;This is an open session happening from 11:15 AM - 12:15 PM.",10/21/2015 11:15,10/21/2015 12:15,Marquee Expo Hall,EXPO,,N/A,Special Event,N/A,,Meetups,,http://tc15.tableau.com/schedule/wednesday/#session-2819,Current as of: 09/10/2015 - 06:46 Subject to change.
2820,Meet Up: Tableau Server Content Management and Server Administration,"Calling all Tableau Server administrators, consumers, enthusiasts, and evangelists! This meet up is an opportunity to interact directly with the development team that builds Tableau Server. Stop by to tell us more about your workflows, how you administer server, how you find and share content, learn about new functionality, and discuss your favorite feature requests. This is an open session happening from 11:15 AM - 12:15 PM.",10/21/2015 11:15,10/21/2015 12:15,Marquee Expo Hall,EXPO,,,Special Event,N/A,,meetups,,http://tc15.tableau.com/schedule/wednesday/#session-2820,Current as of: 09/10/2015 - 06:46 Subject to change.
624,Meetup: Advanced Analytics and Statistics,"Have questions about statistics in Tableau? Want to make predictions or new discoveries with your data, but don't know where to begin? We'd love to chat with you about your workflows, business questions, and/or feature requests. Leland Wilkinson (author of the Grammar of Graphics and VP of Statistics at Tableau) will be present to answer your questions, as will other members of the statistics development team. We look forward to meeting you!&nbsp;We look forward to meeting you! &nbsp;This is an open session happening from 11:15 AM - 12:15 PM.",10/21/2015 11:15,10/21/2015 12:15,Marquee Expo Hall,EXPO,,N/A,Special Event,N/A,,Meetups,,http://tc15.tableau.com/schedule/wednesday/#session-624,Current as of: 09/10/2015 - 06:46 Subject to change.
2776,Meetup: Meet the Mobile Development Team,"Are you interested in seeing and understanding data on the go, or in charge of developing a mobile BI strategy? Do you have feedback on the Tableau mobile experience, or questions about how the app works? Want to know more about Project Elastic? The Tableau Mobile Development Team Meet Up is a chance to interact directly to exchange ideas and information with the team that builds Tableau&rsquo;s mobile products.&nbsp;This is an open session happening from 11:15 AM - 12:15 PM.&nbsp;",10/21/2015 11:15,10/21/2015 12:15,Marquee Expo Hall,EXPO,,,Special Event,N/A,,Meetups,,http://tc15.tableau.com/schedule/wednesday/#session-2776,Current as of: 09/10/2015 - 06:46 Subject to change.
1809,Big Data Analytics in the Cloud at Electronic Arts: Integrating Hadoop & Amazon Redshift,"This session will discuss:

How the Tableau tech stack creates magic with big data analytics in the cloud at Electronic Arts (EA Games).
Our journey to more data-driven, self-service analytics using Hadoop and Amazon Redshift as our key data warehouse infrastructure.
A step-by-step demo on how we built a Tableau, Hadoop, and Redshift ecosystem to explore big data.
Road blocks and how we overcame them to build more data-driven ecosystem.
A walkthrough of our Hadoop-Tableau data-driven flow end-to-end, with scripts being used to automate all the processes, as well as email notifications sent out upon data availability.
Performance tuning on Hadoop and Redshift connecting to Tableau.",10/21/2015 11:45,10/21/2015 12:45,Grand Garden Annex,GGX 1,Venkatesh Shivanna,Advanced,Breakout Sessions,Customer Session,Software & Technology,,#EAData,http://tc15.tableau.com/schedule/wednesday/#session-1809,Current as of: 09/10/2015 - 06:46 Subject to change.
803,Tackling Tough Data Connections,"Data, data, everywhere but sometimes there seems to be no way to get there. How you connect to a data source when that source is not in the connection panel? There are many ways, including some within Tableau and some external. In this session, you will learn about these various ways:

How to use a custom TDC with the generic ODBC connector.
Data preparation tools can save the day.
Cloud integration platforms.
Rolling up your sleeves with the extract API.
Using the web data connector to connect and manage data access.",10/21/2015 11:45,10/21/2015 12:45,Conference Center Annex,CCX 7,Darren McGurran,Advanced,Breakout Sessions,Data,,,#ToughData,http://tc15.tableau.com/schedule/wednesday/#session-803,Current as of: 09/10/2015 - 06:46 Subject to change.
